SMILES,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,-5.926694739,-7.089409429,453.612,4.58604,2.766346854,0.463301735,83.14,6,2,9,TRUE,CHEMBL4557360,0.507054674,CHEMBL1682008,1,0.126213592,1
Cc1nnc(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)[nH]1,-6.178994027,-7.43279644,453.612,4.58604,2.810379112,0.463301735,83.14,6,2,9,TRUE,CHEMBL3960209,0.508369302,50626376,1,0.104761905,1
COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,-6.728385164,-7.069495401,414.462,3.5117,2.472423896,0.490727343,86.11,7,1,6,TRUE,CHEMBL2022415,0.547757131,CHEMBL3394094,1,0.094117647,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,-7.489789347,-9.464566382,332.428,4.90408,2.07945676,0.72512494,52.89,3,1,2,TRUE,CHEMBL68397,0.612698413,CHEMBL233001,1,0.082352941,1
NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,-7.551263031,-7.337417843,376.441,3.6878,2.129303477,0.565989289,97.97,5,2,4,TRUE,CHEMBL4450851,0.566462668,CHEMBL400863,1,0.095238095,1
Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(F)cn4)cc3)n2)cn1,-9.266900712,-8.204256174,426.459,4.31592,2.759063479,0.450567116,86.34,8,1,5,TRUE,51304711,0.594432967,CHEMBL1771668,1,0.130434783,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(F)cc2)ncc1C(F)(F)F,-7.970432408,-7.835204312,391.324,4.8743,2.298577959,0.608338184,77.24,4,2,5,TRUE,CHEMBL3828006,0.574892452,CHEMBL1923195,1,0.194805195,1
C=CCN1CCN(c2c(C)cccc2NC(=O)c2ccc(Br)o2)CC1,-7.247226895,-6.281701449,404.308,3.91082,2.384005516,0.768226547,48.72,4,1,5,FALSE,CHEMBL2391121,0.592839301,CHEMBL1784096,1,0.133333333,1
C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)cc1,-8.179775463,-8.899910915,484.585,5.62242,2.655947755,0.190701208,111.8,6,4,8,FALSE,CHEMBL304172,0.527104845,CHEMBL4100292,1,0.164948454,1
Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,-9.217819651,-8.153697672,436.907,3.2964,2.786711142,0.513309153,85.92,9,1,5,TRUE,CHEMBL3891139,0.621499653,CHEMBL1771664,1,0.193548387,1
O=C(Nc1cnn(-c2cc(C(=O)NC3CNC3)cs2)c1)Nc1ccccc1Cl,-7.130406215,-8.924883898,416.894,2.9328,2.733462352,0.513419568,100.08,6,4,5,TRUE,CHEMBL4648047,0.636783618,CHEMBL4777114,1,0.208791209,1
NC(=O)c1ccccc1Nc1cc(Oc2cccc(Cl)c2)ncc1C(F)(F)F,-7.609669237,-7.878793504,407.779,5.3886,2.352439497,0.594211931,77.24,4,2,5,TRUE,CHEMBL3828131,0.564217252,CHEMBL1923197,1,0.142857143,1
CS(=O)(=O)NC1CCC(Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,-8.810068015,-9.177637861,536.662,2.25508,2.964582403,0.469318433,136.25,9,2,7,TRUE,13924,0.513021073,51195163,1,0.184466019,1
CC(C)n1c(=O)ccc2cnc(NC3CCC(N)CC3)nc21,-9.535991155,-8.949015476,301.394,2.0542,2.628297303,0.905939128,85.83,6,2,3,TRUE,CHEMBL403385,0.624074323,CHEMBL3577865,1,0.25,1
COc1ccccc1Nc1ccc2c(-c3ccccc3)n[nH]c2c1,-7.667268892,-8.524173159,315.376,4.9821,1.923510594,0.558055265,49.94,3,2,4,TRUE,CHEMBL1969664,0.569344061,CHEMBL254443,1,0.12345679,1
Cn1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)n1,-8.3721129,-7.948477233,435.875,4.1555,2.335807766,0.437356167,105.87,6,3,5,TRUE,50943622,0.630980525,CHEMBL3355170,1,0.15625,1
CC(C)NC(=O)NC1CCC(Nc2ncc3ccc(=O)n(C4CCOCC4)c3n2)CC1,-9.881291891,-9.085114916,428.537,2.5737,2.735756253,0.675182899,110.17,7,3,5,TRUE,CHEMBL1940976,0.531074666,CHEMBL3577878,1,0.116504854,1
O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCNCC3)c2)c1)Nc1ccccc1Cl,-7.786591606,-8.184639921,452.946,3.8991,2.374534943,0.455395282,100.08,5,4,6,TRUE,14673,0.582294136,CHEMBL3355181,1,0.18,1
CC(=O)N1CCCCC1C(=O)Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,-9.480611366,-9.724242588,415.497,4.2267,2.731783698,0.651274374,87.22,5,2,5,TRUE,50230999,0.594796406,CHEMBL383678,1,0.27027027,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1,-6.912368024,-9.385876594,418.476,5.5763,2.402195842,0.425885893,76.89,7,2,6,TRUE,13970,0.521217055,CHEMBL1946325,1,0.206521739,1
O=c1[nH]nc(-c2ccnc(Nc3nccs3)c2)n1-c1ccc2ccccc2c1,-10.05927791,-11.59355127,386.44,3.9759,2.551423485,0.487770867,88.49,7,2,4,TRUE,CHEMBL491859,0.697177822,CHEMBL1644627,1,0.162790698,1
c1cncc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)c1,-9.808358181,-8.052828927,450.506,3.8527,2.643735391,0.431551371,93.88,9,1,5,TRUE,CHEMBL304172,0.622812773,CHEMBL1761558,1,0.164948454,1
CS(=O)(=O)N(c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1)S(C)(=O)=O,-7.563312133,-7.132904323,427.507,3.1756,2.545817058,0.46416603,97.3,6,0,4,TRUE,CHEMBL1809110,0.535517241,CHEMBL250199,1,0.12195122,1
Cc1cccc(NC(=O)c2ccc(C#N)o2)c1N1CCC2(CC1)OCCO2,-7.371708646,-7.239350297,367.405,3.0553,3.253842642,0.897038772,87.73,6,1,3,TRUE,CHEMBL4434855,0.546281882,CHEMBL1783590,1,0.133333333,1
CN(C)CCNc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,-6.929751051,-5.447743948,502.594,5.0964,2.693927714,0.327526446,78.69,8,2,9,FALSE,CHEMBL4085289,0.502204166,CHEMBL3099974,1,0.086956522,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3ccnn3)cc2)ncc1C(F)(F)F,-8.996387848,-7.988642941,453.428,4.5279,2.659862813,0.397085941,96.76,7,3,6,TRUE,CHEMBL402969,0.637941142,CHEMBL3220471,1,0.181818182,1
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(-n3ccnn3)cc2)c1,-7.747272798,-7.866742474,371.404,3.2484,2.396277901,0.47975256,110.75,7,3,6,TRUE,CHEMBL188938,0.633297501,CHEMBL3220486,1,0.2,1
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCC(C(=O)N4CCn5cnnc5C4)CC3)n2)CC1,-8.409834328,-7.402339288,603.753,3.0385,3.276356361,0.353328442,131.14,11,1,6,TRUE,50506664,0.485552276,51195191,1,0.130081301,1
CN1CCC(CNC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,-8.667618015,-9.00072644,458.975,3.9127,3.066408157,0.521874015,91.29,6,3,6,TRUE,1216168,0.60517459,CHEMBL4753218,1,0.203883495,1
COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCC2)cc1,-5.903242774,-5.968928857,416.543,3.88902,2.231307183,0.496179429,67.87,6,1,9,TRUE,CHEMBL4634672,0.517525112,CHEMBL1682001,1,0.105263158,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC(O)CO)ccn1,-7.38419887,-7.115510106,472.498,2.7532,3.402710504,0.275577503,137.57,8,4,9,TRUE,CHEMBL2022415,0.495605573,CHEMBL3394109,1,0.107526882,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2F)cn1,-8.446416835,-7.862855,464.888,5.26452,2.41137296,0.374482878,100.94,5,3,5,TRUE,50943622,0.605158517,CHEMBL3355159,1,0.193548387,1
CC(C)NC(=O)NC1CCC(Nc2ncc3ccc(=O)n(C)c3n2)CC1,-8.876144934,-9.735849919,358.446,1.7592,2.546028857,0.773061789,100.94,6,3,4,TRUE,CHEMBL3960209,0.557744398,CHEMBL3577876,1,0.134831461,1
NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,-8.126251667,-8.0354291,410.886,4.3412,2.206993506,0.521055729,97.97,5,2,4,TRUE,CHEMBL3736164,0.613822087,CHEMBL250017,1,0.16091954,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5cccc(C#N)c5)n4)ccn3)cc2)n1,-9.220824394,-7.551175673,432.491,4.74712,2.660336718,0.430528243,97.24,8,1,5,TRUE,13922,0.635364989,CHEMBL1771715,1,0.202247191,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCC(N)CC4)c3n2)cc1,-7.794515825,-10.40714124,447.518,4.9036,2.569866526,0.386086473,102.91,8,3,6,TRUE,13929,0.548387097,CHEMBL1946339,1,0.204301075,1
CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCC(O)CC3)n2)CC1,-8.784809854,-8.333290536,469.611,3.1493,2.901121531,0.592006675,100.35,8,2,5,TRUE,CHEMBL4472042,0.56712963,51195160,1,0.161290323,1
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,-6.265414106,-6.889160125,446.559,4.72902,2.929138812,0.420007273,102.67,9,2,7,TRUE,50234930,0.463536073,CHEMBL3924132,1,0.138613861,1
c1ccc2cc(-c3[nH]ncc3-c3ccncc3)ccc2c1,-8.775593535,-9.469697289,271.323,4.2919,2.078215049,0.59052757,41.57,2,1,2,TRUE,50855578,0.728111433,CHEMBL1784666,1,0.14,1
c1ccc2cc(-c3n[nH]cc3-c3ccncc3)ccc2c1,-8.775593535,-9.469697289,271.323,4.2919,2.334309554,0.59052757,41.57,2,1,2,TRUE,50855578,0.728111433,CHEMBL1784666,1,0.14,1
NCc1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccc(C(F)(F)F)cc5F)c4)c3c2)cc1,-10.3336345,-8.75905082,519.502,7.1575,2.552459044,0.185643525,95.83,3,4,5,TRUE,CHEMBL595459,0.57739289,CHEMBL551024,1,0.147826087,1
CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,-7.923993773,-7.392319297,466.994,5.7706,2.379812512,0.389698598,83.98,5,2,5,TRUE,50721066,0.613227338,CHEMBL430014,1,0.144329897,1
O=C(Nc1cccc(Cl)c1N1CCN(Cc2ccco2)CC1)c1ccc(Br)o1,-6.872820381,-6.902687575,464.747,4.863,2.33241951,0.58399155,61.86,5,1,5,FALSE,CHEMBL3652550,0.538346728,CHEMBL1784089,1,0.04950495,1
O=c1[nH]nc(-c2ccnc(Nc3cccnc3)c2)n1-c1ccc2ccccc2c1,-10.13579913,-12.12687567,380.411,3.9144,2.434354725,0.493399524,88.49,6,2,4,TRUE,CHEMBL2048673,0.658150694,CHEMBL1644626,1,0.193181818,1
Cc1cccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5C)ccc43)c2)c1,-8.278310202,-9.549744123,432.527,6.63824,2.13361893,0.327309452,58.95,4,2,5,TRUE,CHEMBL4228654,0.604941044,CHEMBL2376921,1,0.247058824,1
O=C1Nc2ccccc2NC1=CC(=O)c1cccc2ccccc12,-8.505094915,-10.62921211,314.344,3.9706,2.255188189,0.555645342,58.2,3,2,2,TRUE,CHEMBL4080416,0.595148754,CHEMBL4531109,1,0.108433735,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)c1cc[nH]n1,-7.356927014,-9.592548989,427.489,4.34138,2.948236011,0.507627337,101.88,5,2,3,TRUE,14383,0.473870682,CHEMBL232610,1,0.121212121,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,-7.093248619,-9.127258866,401.491,4.71448,2.54923823,0.690416839,73.2,4,1,3,TRUE,111142,0.550649959,CHEMBL232601,1,0.118811881,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)c1ccn[nH]1,-7.356927014,-9.592548989,427.489,4.34138,2.760380627,0.507627337,101.88,5,2,3,TRUE,14383,0.473870682,CHEMBL232610,1,0.121212121,1
CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)c1,-7.619594546,-9.2517269,486.601,5.84642,2.571213447,0.23263693,111.8,6,4,8,TRUE,CHEMBL4062453,0.539012169,CHEMBL4101252,1,0.129310345,1
CC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,-6.781124785,-7.269871063,398.463,3.9277,2.498970858,0.636903128,76.88,6,1,6,TRUE,CHEMBL2022415,0.580522039,CHEMBL3394097,1,0.097560976,1
CCNc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,-6.888312056,-8.373708445,340.406,4.2559,2.490980425,0.726389702,67.66,6,2,5,TRUE,CHEMBL1834110,0.606973059,CHEMBL1946330,1,0.185185185,1
COC(=O)c1c(C)csc1NC(=O)Cc1ccc(-c2ccncc2)cc1,-5.875918817,-7.178819159,366.442,4.08632,2.169906828,0.690836977,68.29,5,1,5,TRUE,CHEMBL3828571,0.480340064,CHEMBL1681998,1,0.268656716,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCC(=O)O)n2C)ccn1,-6.449015058,-6.548882528,400.435,3.4233,2.450741864,0.615589383,97.11,6,2,6,TRUE,CHEMBL3647951,0.458591607,CHEMBL3394096,1,0.164948454,1
COC(Cn1c(SCCC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,-6.653917243,-7.392873822,488.541,3.8953,2.810346275,0.308507458,115.57,8,2,11,FALSE,CHEMBL2048663,0.449846896,CHEMBL3394099,1,0.163461538,1
CNC(=O)CN1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,-8.455399386,-8.394307401,365.441,1.4136,2.54245936,0.710941824,87.45,7,2,5,TRUE,50391818,0.591901098,CHEMBL485323,1,0.170454545,1
O=C(Cc1cc(C(F)(F)F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,-6.837024674,-7.37310858,482.285,5.0439,2.928720456,0.42698513,83.56,5,2,4,TRUE,CHEMBL3828150,0.525437766,CHEMBL1822136,1,0.105263158,1
CCN1CCC(n2nc(-c3ccnc(NC4CCOCC4)c3)n(-c3ccc4ccccc4c3)c2=O)CC1,-8.008601219,-7.943028151,498.631,4.4969,2.827873585,0.421964617,77.21,8,1,6,TRUE,CHEMBL4461695,0.513407393,CHEMBL1644644,1,0.194174757,1
O=C(Cc1cc(C(F)(F)F)cc2ncccc12)Nc1scc(Br)c1-c1nnc[nH]1,-6.62456651,-7.472384083,482.285,5.0439,3.129530212,0.42698513,83.56,5,2,4,TRUE,CHEMBL4077048,0.559762095,50659439,1,0.111111111,1
C#CCN1CCN(c2c(F)cccc2NC(=O)c2ccc(Br)o2)CC1,-6.62906408,-7.051383243,406.255,3.1887,2.501498907,0.793024375,48.72,4,1,4,FALSE,CHEMBL3093049,0.588829071,CHEMBL1784097,1,0.129411765,1
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,-7.052078375,-7.894960329,377.444,4.6822,3.209199447,0.525196404,64.63,3,1,4,FALSE,50932585,0.589195492,CHEMBL10,1,0.111111111,1
N#CC(c1ccnc(Cl)n1)c1nc2ccccc2s1,-6.58396457,-7.980008907,286.747,3.39518,3.121781385,0.677456106,62.46,5,0,2,FALSE,CHEMBL4064316,0.606699752,CHEMBL1991853,1,0.104477612,1
CS(=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,-6.760299668,-7.220261719,377.444,4.6822,2.84449708,0.561614004,58.64,3,1,4,TRUE,CHEMBL558982,0.579204736,50543920,1,0.111111111,1
CS(=O)(=O)C1CCN(c2cccc3c2cnn3-c2ccnc(NC3CCC(O)CC3)n2)CC1,-8.657266341,-7.642305719,470.599,2.5443,2.925668576,0.584937014,113.24,9,2,5,TRUE,CHEMBL291425,0.623089029,51195161,1,0.210526316,1
c1ccc(-c2ccnc(Nc3ccc(-n4cncn4)cc3)n2)cc1,-8.903307419,-7.685557384,314.352,3.4679,2.042559727,0.624460626,68.52,6,1,4,TRUE,CHEMBL569998,0.691021392,CHEMBL572282,1,0.327868852,1
CCOC(=O)c1c(C#N)csc1NC(=O)Cc1ccc(OC)cc1,-5.777361276,-7.172788374,344.392,2.98628,2.242519371,0.813933458,88.42,6,1,6,TRUE,CHEMBL3398199,0.560991105,CHEMBL1681996,1,0.152941176,1
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cnc(Br)s2)CC1,-7.4156784,-6.147218717,441.782,4.1193,2.613005299,0.709196637,48.47,5,1,5,FALSE,CHEMBL4796925,0.577348402,CHEMBL1783492,1,0.135416667,1
Cc1ccc(CNC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-7.49247943,-8.367411816,460.925,4.80312,2.271956673,0.384278155,100.94,5,3,6,TRUE,1038726,0.656806026,CHEMBL3355168,1,0.136363636,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4F)cn3)c2)cn1,-7.730175406,-8.795675957,430.443,4.61112,2.23773114,0.430331697,100.94,5,3,5,TRUE,CHEMBL4458206,0.628399491,CHEMBL3355149,1,0.161290323,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc3ccccc3c2)ncc1C(F)(F)F,-8.234686777,-8.448658772,423.394,5.8884,2.352488669,0.419732326,77.24,4,2,5,TRUE,CHEMBL3828131,0.591431426,CHEMBL1923200,1,0.160493827,1
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCN2CCOCC2)n1,-9.172797421,-6.548439402,452.534,2.9966,2.615292537,0.591150927,67.68,8,1,7,FALSE,13922,0.57120413,CHEMBL1771713,1,0.240963855,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1F,-6.862539682,-8.13335145,451.502,3.9127,2.454084608,0.501987092,87.75,7,3,7,TRUE,51320408,0.538148843,CHEMBL3220465,1,0.138613861,1
Cc1cccc(C(=O)C=C2Nc3ccccc3NC2=O)c1,-9.071052767,-9.755496589,278.311,3.12582,2.256172851,0.65517284,58.2,3,2,2,TRUE,50506652,0.727935943,CHEMBL4788894,1,0.169230769,1
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,-7.122212232,-8.259618271,389.484,4.39324,2.748120365,0.53006848,83.56,5,2,5,TRUE,CHEMBL593490,0.519669792,CHEMBL1682007,1,0.164948454,1
Cc1nnc(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)[nH]1,-6.726571773,-7.836899153,389.484,4.39324,2.798675921,0.53006848,83.56,5,2,5,TRUE,CHEMBL1834125,0.522378909,50626375,1,0.132653061,1
CN(C)C(=O)c1ccc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)cc1,-7.601342465,-8.178336239,375.432,3.3695,2.12906032,0.61325196,100.35,5,3,6,TRUE,CHEMBL359794,0.670926079,CHEMBL3220485,1,0.166666667,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(C(=O)N(C)C)cc2)ncc1C(F)(F)F,-9.124059491,-8.13997664,457.456,4.649,2.431479084,0.501820662,86.36,5,3,6,TRUE,50664221,0.587160921,CHEMBL3220470,1,0.117021277,1
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3c(c2)OCO3)c1,-7.43332582,-7.753846755,348.362,3.3964,2.197020178,0.653584593,98.5,6,3,5,TRUE,CHEMBL188938,0.660094299,CHEMBL3220489,1,0.17721519,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc3c(c2)OCO3)ncc1C(F)(F)F,-8.790333064,-7.614109987,430.386,4.6759,2.484615592,0.545414298,84.51,6,3,5,TRUE,50234868,0.614691615,CHEMBL3220474,1,0.159090909,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(F)cn3)cc2)n1,-9.067901183,-7.813614585,363.4,3.56234,2.62327781,0.600070817,73.45,7,1,4,TRUE,CHEMBL402932,0.691070673,CHEMBL1771667,1,0.213333333,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5ccccn5)n4)ccn3)cc2)n1,-9.030195317,-7.464807865,408.469,4.27044,2.59200531,0.46734565,86.34,8,1,5,TRUE,13922,0.670577955,CHEMBL1771717,1,0.211764706,1
CN(C)CCNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,-7.81968479,-7.390060601,516.609,6.0775,2.720683141,0.212499011,103.88,8,3,9,TRUE,CHEMBL4741669,0.506247945,CHEMBL3355992,1,0.139130435,1
CSc1nccc(C(C#N)c2nc3ccccc3s2)n1,-7.093510396,-8.251324003,298.396,3.46368,3.128410643,0.547091565,62.46,6,0,3,TRUE,CHEMBL575138,0.555706727,CHEMBL3911431,1,0.048192771,1
Cc1cccc(NC(=O)c2ccc(C(F)F)o2)c1N1CCC2(CC1)OCCO2,-8.015859449,-7.281724979,392.402,4.12122,3.263174654,0.848042315,63.94,5,1,4,TRUE,50840603,0.609620498,CHEMBL1783592,1,0.135416667,1
Cc1c(Cl)cccc1N=C1NC(=O)C(=C2C(=O)Nc3ccc(Br)cc32)S1,-8.17490606,-10.4686522,448.729,4.62482,3.11110557,0.625207989,70.56,4,2,1,TRUE,CHEMBL406620,0.625841924,CHEMBL4531954,1,0.149425287,1
O=C(Nc1cnn(-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1)Nc1ccccc1Cl,-6.989156707,-8.128658269,482.972,3.6218,2.319722351,0.42564449,100.52,6,3,8,TRUE,CHEMBL4228654,0.547161893,200733,1,0.151515152,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCCC4)c3n2)cc1,-6.928432571,-9.736105722,432.503,5.9664,2.418824263,0.391081311,76.89,7,2,6,TRUE,14690,0.620338983,CHEMBL1946337,1,0.177777778,1
CCn1c(Nc2ccccc2F)nc2cnc(Nc3ccc(OC)cc3)nc21,-6.814166849,-8.848010496,378.411,4.4811,2.296675921,0.515092981,76.89,7,2,6,TRUE,CHEMBL4080416,0.643361129,CHEMBL1946335,1,0.159090909,1
c1ccc2cc(-c3nn[nH]c3-c3ccncc3)ccc2c1,-7.598744428,-9.130986124,272.311,3.6869,2.420601862,0.605205452,54.46,3,1,2,TRUE,50855578,0.705312276,CHEMBL1784665,1,0.145833333,1
N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,-8.472660576,-8.124222119,440.498,3.51548,3.173532478,0.762353255,77.31,7,1,5,TRUE,169536,0.539874552,50291813,1,0.064814815,1
c1ccc2cc(-c3[nH]nnc3-c3ccncc3)ccc2c1,-7.598744428,-9.130986124,272.311,3.6869,2.422463401,0.605205452,54.46,3,1,2,TRUE,50855578,0.705312276,CHEMBL1784665,1,0.145833333,1
c1cc(-c2ccnc(Nc3ccc(-n4ccnn4)cc3)n2)cc(N2CCOCC2)c1,-9.474858593,-7.294959309,399.458,3.3045,2.445344802,0.551364256,80.99,8,1,5,TRUE,13922,0.640324594,CHEMBL572283,1,0.3,1
CN(C)c1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,-8.51803236,-11.09299699,459.525,5.1889,2.597501372,0.425669469,66.66,7,1,6,FALSE,CHEMBL5085851,0.575452323,CHEMBL3099971,1,0.15,1
O=C1Nc2ccccc2NC1=CC(=O)c1cccc(Cl)c1,-8.826464879,-8.125290197,298.729,3.4708,2.27505439,0.659106024,58.2,3,2,2,TRUE,50506652,0.708688839,CHEMBL4777530,1,0.169230769,1
Cc1nc(C)n(-c2ccc(Nc3cc(Nc4ccccc4C(N)=O)ccn3)cc2)n1,-7.584712602,-7.960542704,399.458,3.86524,2.387588344,0.453923846,110.75,7,3,6,TRUE,CHEMBL2048676,0.567867036,CHEMBL3220487,1,0.166666667,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3nc(C)nc3C)cc2)ncc1C(F)(F)F,-8.983575733,-8.178246421,481.482,5.14474,2.657518615,0.352753552,96.76,7,3,6,TRUE,607846,0.602488402,CHEMBL3220472,1,0.123809524,1
